66,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/754a19b29af00bfc0c02d8b0bd9656fe77d94a52,088cca224a29f11ce555a32bb51adfd9eed6554b,754a19b29af00bfc0c02d8b0bd9656fe77d94a52,'ClassNA','MethodNA',10
67,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/c559425a12b5385c82f40508e635f1848a9ae30e,bb37b4da4f6176bcf8343d6f7f0fef56f1971e47,c559425a12b5385c82f40508e635f1848a9ae30e,'ClassNA','MethodNA',2
68,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/3a97f85dc376bbdeab245905c018960779b86ecb,38158df8abbdd7e3d7d045ee9043414ac721c900,3a97f85dc376bbdeab245905c018960779b86ecb,'ClassNA','MethodNA',0
69,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/38158df8abbdd7e3d7d045ee9043414ac721c900,9b882acd28cae06e103f78154524b247a020c7a9,38158df8abbdd7e3d7d045ee9043414ac721c900,'ClassNA','MethodNA',20,RESERVED:STATEMENT:UPDATED:global:var:18,RESERVED:STATEMENT:REMOVED:global:var:1
70,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/bb37b4da4f6176bcf8343d6f7f0fef56f1971e47,39ad2d538a3da32f7e69ae8c9015e0061b6c2fe1,bb37b4da4f6176bcf8343d6f7f0fef56f1971e47,'ClassNA','MethodNA',4
71,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/39ad2d538a3da32f7e69ae8c9015e0061b6c2fe1,9b882acd28cae06e103f78154524b247a020c7a9,39ad2d538a3da32f7e69ae8c9015e0061b6c2fe1,'ClassNA','MethodNA',4
72,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/088cca224a29f11ce555a32bb51adfd9eed6554b,889b53e82489793e0ac25dfbe05c4eee0e23b88a,088cca224a29f11ce555a32bb51adfd9eed6554b,'ClassNA','MethodNA',9,RESERVED:STATEMENT:UPDATED:global:var:9
73,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/889b53e82489793e0ac25dfbe05c4eee0e23b88a,f4d3c99d49b81240478ca9bdd87c43911ffa4165,889b53e82489793e0ac25dfbe05c4eee0e23b88a,'ClassNA','MethodNA',4,RESERVED:STATEMENT:UPDATED:global:var:2,RESERVED:STATEMENT:REMOVED:global:var:1
74,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/f4d3c99d49b81240478ca9bdd87c43911ffa4165,9b882acd28cae06e103f78154524b247a020c7a9,f4d3c99d49b81240478ca9bdd87c43911ffa4165,'ClassNA','MethodNA',8,RESERVED:STATEMENT:UPDATED:global:var:8
75,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/9b882acd28cae06e103f78154524b247a020c7a9,735a62390966be2574727b0cfe7e08d6d05aa3f6,9b882acd28cae06e103f78154524b247a020c7a9,'ClassNA','MethodNA',10,RESERVED:ASSIGNMENT_RHS:INSERTED:global:true:1,RESERVED:METHOD_CALL:REMOVED:global:static:2,RESERVED:VARIABLE_DECLARATION:INSERTED:global:static:2,RESERVED:METHOD_CALL:INSERTED:global:static:2,RESERVED:STATEMENT:UPDATED:global:var:2
